risk_id,canonical_id,privilege_risk_component,behavioural_risk_component,identity_risk_component,compliance_risk_component,final_risk_score,risk_tier,risk_drivers,previous_risk_score,score_delta,computed_timestamp,evidence,root_cause,business_impact,detection_method
da1f6d83-050e-408f-b30d-cf835c32d2fd,8cc36f3b-c3af-fcfe-734a-6ca38116e3fc,28.67,27.99,30.67,100.0,35.96,MEDIUM,"[""mfa_disabled"", ""offboarding_gap""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT); holds effective privileges on CRITICAL-rated resources,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Moderate risk — 7 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,DOMAIN_RULE
ae56fa32-1f07-44c3-beb9-7c6a28eb0f61,8ccc9cea-109f-d8ee-b5a4-720058f0dd23,18.67,8.88,0.89,0.0,9.82,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.22 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 3 platform(s). No immediate action required.,NONE
244669eb-378a-4dd0-bcd2-5863bbe709ff,8d244e3e-c4da-bddb-e0b1-5abaa6a27967,20.81,5.41,30.44,0.0,15.26,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 3 platform(s). No immediate action required.,NONE
4b450bb4-649b-472f-aeca-fe1c68dcb31d,8de08fc2-c3e1-5a85-d46e-f10411906f50,86.96,49.06,0.89,0.0,54.95,MEDIUM,"[""excessive_admin_privileges"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=23 (100% of 23 privileges are ADMIN/FULL_CONTROL); ensemble_anomaly_score=0.351 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 23 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 13% are provisioned but unused — classic over-provisioning.,Moderate risk — 23 effective privileges with 13% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
9ea163bf-540a-4db9-9176-e6add77bb7e4,8e485223-46b9-8991-e14e-b70db380c73a,31.0,10.81,0.44,0.0,14.72,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 4 platform(s) with 6 effective privileges.,Low risk — standard profile with 6 effective privileges across 4 platform(s). No immediate action required.,NONE
ea892d21-f11b-46f3-9d66-0799fc3ef372,8e52fc42-73c3-74a6-dac7-26b667863fb3,2.67,15.99,41.78,0.0,14.89,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
4790d2dc-c76a-40d6-838a-f04e0c7f6f3e,8ece1128-56ce-4b42-fc9e-1dcbcb7e6268,51.88,47.04,0.89,0.0,34.8,MEDIUM,"[""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,ensemble_anomaly_score=0.377 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 5 platform(s) with 16 effective privileges.,Moderate risk — 16 effective privileges with 12% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
8e4e9edd-770e-4725-883b-2897568c5137,8ed6ad5e-1831-8aa3-5466-9d1910df9974,16.0,15.64,0.44,0.0,11.16,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=4.19 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 6 effective privileges.,Low risk — standard profile with 6 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
f6f602a8-9904-438e-9ed3-e81fe08b5221,8ed8a80d-84cf-ee39-bf31-c29f82bbad84,8.0,20.34,2.22,0.0,10.36,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=1.07 logins/30d across 2 platform(s),Elevated behavioural anomaly across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,NONE
e3ea6228-c895-4c97-8e12-6b61a3ecb485,8edddfcd-1e52-d770-3f89-7142fe716b14,58.33,11.32,30.89,0.0,30.56,MEDIUM,"[""mfa_disabled""]",,,2026-06-21 15:10:28,admin_role_count=5 (100% of 5 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Identity holds 5 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 5 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
01dcb6ce-1966-44ce-ba1b-4a9daabc76d8,8f158449-4f40-c22f-15b0-2530f020e992,68.21,33.04,0.44,0.0,35.53,MEDIUM,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=8 (100% of 8 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 12% are provisioned but unused — classic over-provisioning.,Moderate risk — 8 effective privileges with 12% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
4143edea-df57-46e3-9bc1-c28edf61485a,8f15ba58-fce6-8504-87f8-424daae65fc1,10.67,2.21,1.33,0.0,4.77,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.55 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
93cd6184-9926-4109-80be-43f9db7c6a98,8f3dc97f-e6b0-da0a-b98f-5dbe15aede0f,8.0,12.15,30.89,0.0,13.23,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,NONE
d095b80f-d256-4baa-a561-257b0de42262,8fe069b6-eeda-a802-4568-f42689e03e22,85.0,49.37,0.44,0.0,54.19,MEDIUM,"[""excessive_admin_privileges"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=16 (100% of 16 privileges are ADMIN/FULL_CONTROL); ensemble_anomaly_score=0.304 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 16 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 16 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
80a8eb07-20ff-422b-a90d-094c7b91373b,905c7bdd-74f0-beae-6a59-43ce836435e3,10.67,19.7,32.67,98.89,27.05,LOW,"[""mfa_disabled"", ""offboarding_gap""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=0.99 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.99. Access was not revoked on schedule.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
20c5b0e9-795d-4799-ba7a-aa6125998b7a,90ce82e8-e9a5-3368-5812-9eb27c13f47a,2.67,16.77,42.0,0.0,15.2,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
fcdb9f44-c0db-41ce-a223-8884b91753bd,91519998-f293-3585-5a07-d758b357f3f9,8.0,12.03,42.22,0.0,15.46,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
aa27bdce-cc31-458f-a475-7ce412f81dcb,91b0e1d9-9d92-62af-2c8d-0e44e71e43a6,53.42,21.21,31.33,0.0,32.39,MEDIUM,"[""mfa_disabled""]",,,2026-06-21 15:10:28,admin_role_count=4 (36% of 11 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Identity holds 4 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 9% are provisioned but unused — classic over-provisioning.,Moderate risk — 11 effective privileges with 9% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
c9d44778-ed10-4e14-bc1c-1363dc64be42,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,87.22,59.02,0.44,0.0,58.97,MEDIUM,"[""excessive_admin_privileges"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=27 (100% of 27 privileges are ADMIN/FULL_CONTROL); ensemble_anomaly_score=0.353 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 27 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 15% are provisioned but unused — classic over-provisioning.,Moderate risk — 27 effective privileges with 15% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
86edf67b-d420-40a7-9396-7c9be3339c5d,9384ec2b-44fe-acae-d248-a9a7ac1aa554,32.95,17.99,1.11,0.0,18.05,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
9bcfd286-f8e8-459c-9fe1-b3fa4fa2f231,94340a03-3f07-f814-91d6-3f78e3e9de99,61.58,29.63,30.44,0.0,38.01,MEDIUM,"[""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=5 (42% of 12 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Identity holds 5 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 33% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 33% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
b451d1ff-9898-43c5-a537-21435c453944,94a1875d-2db6-9edb-42de-ffccf86c2ca2,10.67,1.51,0.67,0.0,4.39,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.71 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
1b1f3a3d-3532-4e8d-b603-493436d6845b,95831d58-ef4c-5119-8da5-d39b42c21797,63.17,48.63,44.67,0.0,55.27,MEDIUM,"[""high_unused_privilege_ratio"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=4 (100% of 4 privileges are ADMIN/FULL_CONTROL); dormant_days=156 (no activity for 156 days); ensemble_anomaly_score=0.355 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 4 ADMIN/FULL_CONTROL privileges across 1 resource platform(s); 50% are provisioned but unused — classic over-provisioning.,Moderate risk — 4 effective privileges with 50% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
6f42e1fa-dc75-4f77-b9be-484a31ce548c,960be0f4-9513-2c22-1583-9b99a50a13dc,15.0,30.93,40.67,0.0,24.21,LOW,"[""high_unused_privilege_ratio"", ""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,Low risk — standard profile with 0 effective privileges across 1 platform(s). No immediate action required.,IF_PREDICT
be34ce0c-89c4-4943-8a91-8285080889b6,964db03f-9340-3fad-dc4a-d56bd6016237,13.0,17.62,1.11,0.0,10.94,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=1.73 logins/30d across 2 platform(s),Elevated behavioural anomaly across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,NONE
6fa3471b-36d7-41f3-abd3-0d63cd886f9a,965befdf-6b4b-e411-8a4a-0e2df22b5b98,10.67,2.94,0.44,0.0,4.85,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.30 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
a6b45dea-07d3-49f6-a4fd-209109908dc7,965d744f-0445-c1a8-12af-97e4c536c66e,35.1,20.83,0.44,0.0,19.66,LOW,"[""high_unused_privilege_ratio""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
6c651d4d-bf5a-4fb4-b508-8ac6c09b79de,96fc734d-a003-cd28-ca8f-3653c9af18f8,10.67,2.07,0.89,0.0,4.64,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.71 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
39dc4555-81d6-45e6-aed8-248a13deffd8,97777f10-f2d2-393f-8e85-140d0f9aeb70,20.81,5.73,30.44,0.0,15.38,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
00c66931-778c-423f-9fc3-153eec0259ae,97fb613a-21f8-9d06-13f3-cade7a10013f,18.67,2.64,30.44,0.0,13.55,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
708bb89e-ebb2-4abe-b217-fca144fbe400,97fe56c5-4c9a-9f24-d7b4-c294bd44089d,18.67,4.72,30.44,0.0,14.27,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
4d6a7e1b-1aea-4422-9f5b-b1c0dae816ae,98af5cca-6b11-b7cb-6372-542482c56b21,8.0,9.57,0.44,0.0,6.24,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=2.30 logins/30d across 2 platform(s),Elevated behavioural anomaly across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,NONE
3332f534-1517-4000-920c-50cc86784cc9,98cf1188-06d2-5913-a117-3719b023a0ea,8.0,6.77,30.44,0.0,11.26,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 3 platform(s). No immediate action required.,NONE
08274789-e142-485d-9316-a3bb3f5be32f,98dc9e0b-51a1-f5df-06ac-10102e0869c1,8.0,10.3,41.11,0.0,14.63,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
c85ff694-6142-40bd-a422-9fa060d03444,98e52499-218c-6e1c-9e37-4f7ac42cbc39,66.33,19.95,0.67,0.0,30.33,MEDIUM,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=8 (100% of 8 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 8 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
0ccc5442-f6d3-4da6-8803-9e36ff3a52fd,9918ee46-1497-d658-7010-f7197e695d0d,80.75,39.83,28.89,0.0,47.98,MEDIUM,"[""excessive_admin_privileges"", ""dormant_account"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); dormant_days=130 (no activity for 130 days); holds effective privileges on CRITICAL-rated resources,Identity holds 12 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 25% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 25% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
6910c506-c7fc-4cbf-9e62-d3a2a48ba614,9a069295-3b8d-3447-0e61-065f171b1b80,8.0,8.85,40.44,0.0,13.99,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
993a8b2e-d973-42dc-ba1e-087fa2af5ee7,9a4ffc0c-9165-f2ed-4c63-6e95025f5543,68.5,34.77,37.78,0.0,43.7,MEDIUM,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=6 (100% of 6 privileges are ADMIN/FULL_CONTROL); dormant_days=125 (no activity for 125 days); holds effective privileges on CRITICAL-rated resources,Identity holds 6 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 50% are provisioned but unused — classic over-provisioning.,Moderate risk — 6 effective privileges with 50% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
7e77d77c-2ab0-4fc5-ac20-f92aa312cc00,9b4e2c24-9479-e1e6-c927-7d9b6e0d2648,54.67,24.94,0.67,0.0,28.0,LOW,"[""high_unused_privilege_ratio""]",,,2026-06-21 15:10:28,admin_role_count=3 (30% of 10 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 3 platform(s) with 10 effective privileges.,Low risk — standard profile with 10 effective privileges across 3 platform(s). No immediate action required.,NONE
a74b7c8c-1cbf-4464-971c-d0210915c0c4,9b69554d-7c54-535f-6c8c-3b6aa974d079,59.08,22.84,31.56,0.0,34.98,MEDIUM,"[""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=5 (42% of 12 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Identity holds 5 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 17% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 17% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
ee7917a5-a8d7-4ffd-96c1-2bce3d80528a,9c3de1b0-022b-6683-9033-da6587cf63fd,96.11,72.57,58.0,0.0,91.83,CRITICAL,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""anomaly_model_flag"", ""mfa_disabled"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=27 (100% of 27 privileges are ADMIN/FULL_CONTROL); dormant_days=126 (no activity for 126 days); MFA disabled on at least one platform account; ensemble_anomaly_score=0.551 (flagged by IsolationForest + LOF + Autoencoder),Identity holds 27 ADMIN/FULL_CONTROL privileges across 5 resource platform(s); 74% are provisioned but unused — classic over-provisioning.,"Critical-tier identity with 27 admin-level privileges spanning 5 platform(s). A compromised account at this privilege level could enable lateral movement, data exfiltration, or full domain takeover. Immediate remediation required.",ML_ENSEMBLE|IF_PREDICT
799e0179-6437-446a-a338-aa49ee5d1e89,9c7c7377-79a2-8903-fbe3-3b243eae0032,43.5,11.35,32.22,0.0,25.64,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,admin_role_count=3 (50% of 6 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 3 platform(s) with 6 effective privileges.,Low risk — standard profile with 6 effective privileges across 3 platform(s). No immediate action required.,NONE
e9ff8ddb-2aec-46a3-8a87-a96443e70bd7,9c89d374-c664-95a7-8077-3e33690e7e62,10.67,7.46,0.67,0.0,6.48,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.55 logins/30d across 2 platform(s),Elevated privilege misconfiguration across 2 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 2 platform(s). No immediate action required.,NONE
c96944ba-e609-42e5-a454-b1a6babd7b56,9d264599-c4dd-8df5-9aec-56a857311609,14.42,25.01,0.67,100.0,23.93,LOW,"[""offboarding_gap""]",,,2026-06-21 15:10:28,offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
9dd42ace-62f6-4d35-aa44-a857fd8269a5,9d3616a1-08de-c921-260c-b547e2280fe3,2.67,23.07,41.11,0.0,17.23,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
b43a0f0f-b159-4723-88c4-cf5d4c8da199,9d37efb6-eafb-3e90-54ec-84ce002ccb25,8.0,17.33,40.67,0.0,17.0,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
12db5f10-5228-4a7c-b954-56b07b1e19b2,9d6b9b62-6b53-5a19-a902-b73fcf39f648,10.67,1.27,0.44,0.0,4.27,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.55 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
3409314e-649f-44e2-97ab-0ef5e56a1740,9f64eeed-5c9d-927d-84b8-71bb300568d2,29.33,14.28,30.67,0.0,21.4,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 11 effective privileges.,Low risk — standard profile with 11 effective privileges across 4 platform(s). No immediate action required.,NONE
8fb20bf2-fe62-4dd3-95df-7c92ba35a0e2,9f708368-cb3c-f8ca-a392-57316b79afcc,62.83,23.8,0.67,0.0,30.45,MEDIUM,"[""high_unused_privilege_ratio"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=5 (42% of 12 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 5 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 42% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 42% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
8f7b2031-3948-4f69-b1bd-cffe63eb7653,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,77.0,35.82,30.44,30.0,48.58,MEDIUM,"[""excessive_admin_privileges"", ""mfa_disabled""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; ensemble_anomaly_score=0.382 (flagged by IsolationForest + LOF + Autoencoder); offboarding_gap_score=0.30 (compliance_status=PENDING),Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
dd513452-264e-421c-86aa-462de55de48d,9fd34579-4667-72ce-204e-178c10d08d11,31.33,6.29,0.67,0.0,13.3,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 3 platform(s) with 8 effective privileges.,Low risk — standard profile with 8 effective privileges across 3 platform(s). No immediate action required.,NONE
8999ed1e-706e-46ee-bfa3-40cbfb705f34,a0279a18-6576-a410-0d41-ee472a5fda18,20.81,6.14,0.89,0.0,9.61,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.30 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
00d49d75-c9b5-4482-9159-dfbde524a1f5,a075e927-5110-b492-f442-7e0b61484bb3,10.67,34.01,30.44,0.0,21.73,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
78dcbd32-15ed-4244-9c2a-f6212e2b6d0e,a1a27485-7134-8c2a-780b-3657117b355b,86.88,46.91,30.44,0.0,60.85,HIGH,"[""excessive_admin_privileges"", ""mfa_disabled""]",,,2026-06-21 15:10:28,admin_role_count=24 (100% of 24 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; ensemble_anomaly_score=0.346 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 24 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 12% are provisioned but unused — classic over-provisioning.,"High-risk identity with significant privilege exposure (24 effective privileges, 24 admin-tier). Exploitation could grant an attacker persistent access across 3 platform(s). Remediate within 24 hours.",ML_ENSEMBLE|IF_PREDICT
144eae28-dc73-4643-b212-ff84a32192ad,a21b0307-82af-085c-138d-994c2b0abedd,58.33,11.65,31.11,0.0,30.72,MEDIUM,"[""mfa_disabled""]",,,2026-06-21 15:10:28,admin_role_count=5 (100% of 5 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Identity holds 5 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 5 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
0796d984-1be3-4066-8d38-906960be0508,a3209116-222d-f6a4-8163-b6ce1877bc06,13.33,5.62,30.67,0.0,12.77,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 5 effective privileges.,Low risk — standard profile with 5 effective privileges across 3 platform(s). No immediate action required.,NONE
