mapping_id,identity_id,role_id,role_name,platform,assignment_type,assigned_by,assigned_date,expiry_date,ticket_id,approval_date,approver_id
b32d3c81-a8e5-0e05-f1b7-bd1ec0d52828,23c8afdb-83f8-2f16-e4a4-474c9b33e3a4,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2025-07-21,2026-12-01,TKT-202606-64357,2026-02-17,23e2fcb4-72d8-567d-894a-05e430b187ef
fe4cefed-6f55-2c9e-1b00-0f9f16e500e5,518b2f21-9cf2-0859-ee6e-2e7253f591dc,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2026-05-07,2026-07-28,TKT-202606-57213,2026-06-14,1825bc54-30be-b45f-6835-14f2ceb81f9d
edd32be9-2905-2dd7-077b-1426b73c62ab,9dd2f9de-fd98-fe33-6498-abe92999bbef,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2025-03-27,2026-10-03,TKT-202606-89426,2025-11-04,7914c120-c8dc-d19f-3e35-11287900f7f9
622c636f-e713-f930-5395-8e5cedd0ce02,97fe56c5-4c9a-9f24-d7b4-c294bd44089d,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2024-04-18,2026-12-06,TKT-202606-36274,2026-04-30,766ecb15-474e-bc19-2ef9-12766c006f61
b81bda1d-386a-9050-47c5-8839c42cd0ba,827c9f8c-d40a-c5e9-81df-6517561c9210,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2024-05-18,2026-12-13,TKT-202606-32507,2026-05-21,03c72ba8-d605-e770-8a63-f881ffd0f9d5
f395c213-79ee-f2c0-aa7a-907d41f3f1b9,901bcdef-b56f-f8ce-7d66-971e88476c56,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2025-02-12,2026-09-18,TKT-202606-17655,2026-04-18,310c0c00-3fa7-f104-1bf9-0e27dc96925e
aa5ca8cd-1f83-5b8d-abac-8660e5c345fc,044251db-d0d4-ea67-7992-8faa4cbf131d,ROLE-7c441fe7-ab42-20a7-474a-493b3ceddf2d,SF-Standard-User,Salesforce,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2025-06-28,2026-08-01,TKT-202606-74946,2025-11-05,134c6c92-ec5b-227c-dfde-4fbf3ff350bf
a23036d2-88d7-d47c-ec38-704b22c0eee9,1c0f0bdc-ac7e-937c-54cc-1e2a5e4cb287,ROLE-14296c07-f26b-4776-913e-4de2e0c53cb8,AD-Account-Operators,AD,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2024-05-27,2026-08-17,TKT-202606-19687,2025-04-02,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b
cba88a28-1727-30d8-7df1-02c2b9b4c225,4ec3f970-956d-80e4-6aa2-6216fada98f5,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2023-08-07,2026-11-19,TKT-202606-72399,2024-07-05,dd59ba71-36b8-2481-7b3a-4e3e7c52fa17
394b5d35-df37-7ff8-5532-7432b118cad6,df41e335-b9ae-d8e4-e615-99c8cbf81f86,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2024-03-18,2026-11-10,TKT-202606-56508,2025-01-17,03c72ba8-d605-e770-8a63-f881ffd0f9d5
ec814510-c42e-afc8-9372-e80dee892190,98cf1188-06d2-5913-a117-3719b023a0ea,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2025-02-14,,,,
57dda51e-a4dc-4d4e-108e-04ac99c6207f,a7d4cf50-f791-f1e5-43f9-cd6b797ebe87,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2022-03-20,,,,
be332380-b7aa-53b6-e900-b66f6083bf88,9416e4dc-c6b2-8def-f8d8-b7f1c86c6544,ROLE-b92da22b-21df-306f-8a0b-3c3336d8393a,SF-Marketing-User,Salesforce,direct,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3,2021-11-26,,,,
a7674726-61b3-d8f3-b99b-70d6bc6aa8a7,0d259caa-b8ad-ad87-3a40-45dd93dfd907,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2023-10-25,,,,
f75c0751-8fd8-acb4-c8fb-2050a460cf44,86341718-2ba6-adb3-7afe-b1149561c813,ROLE-7c441fe7-ab42-20a7-474a-493b3ceddf2d,SF-Standard-User,Salesforce,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2024-07-23,,,,
3bbdf80c-cef6-6a14-6fdc-c21bdb2c0eb7,c64c9647-9ea7-017c-b89f-7039a107cc46,ROLE-14296c07-f26b-4776-913e-4de2e0c53cb8,AD-Account-Operators,AD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2023-04-07,,,,
4a7d6fa1-1d9d-db86-4253-fb27393aa0a9,d25864f2-25d4-a0fc-6154-2765d756ba9c,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2024-10-04,,,,
5719d3e4-16d1-d768-1c83-90ba1672380e,9293f705-0815-0147-3e00-980eae441e21,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2024-06-17,,,,
302b0401-efed-098b-979a-7368bd96bb0a,30d73df7-1c22-1cea-b355-56a5f2bd92f2,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2025-09-15,,,,
92a593c8-1db9-2330-f127-6a5cbe9f44cb,6b352f85-504e-2687-70e7-e75604d9145e,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2023-04-22,,,,
50392a8c-da73-dae0-209e-6e485e24038e,34323ec6-b0c4-a01c-69b7-c0fa26c432f6,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2025-10-09,,,,
bca6a6b0-93b0-d27e-6154-7769f43dd740,9c89d374-c664-95a7-8077-3e33690e7e62,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2023-12-09,2026-08-20,TKT-202606-64738,2025-12-21,7914c120-c8dc-d19f-3e35-11287900f7f9
970e287a-0fd7-b0f2-4f90-8490006e0070,d92f3c1e-df70-fb2a-78bb-22a5eba742d2,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2021-10-19,2026-12-08,TKT-202606-15234,2022-08-19,23e2fcb4-72d8-567d-894a-05e430b187ef
635d8150-d8dc-c3a5-309a-8327891d47fe,b4adaf89-0ff1-aa9f-ba37-0623bc5fd4dd,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2023-12-30,,,,
c572aa5b-51d4-1f72-6c77-8135fad76ab7,8f964685-3514-5890-84c8-6c4623595fa4,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3,2024-10-09,,,,
ef15b821-ade6-bf3c-cc2a-261d5d7233db,7a768555-a987-b218-ff84-faef5336723b,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2023-06-16,,,,
a9eb0bf9-850e-6d30-2055-adeccbebb43f,f4e95734-5052-1700-6077-96a38685abaa,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2020-10-26,,,,
1b493710-38de-44f1-973d-18559a039d06,887b03e5-e980-f808-75ac-824c2c55aef7,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2022-01-10,,,,
da3465d9-89cd-90e7-025a-2dd465333140,ad05b912-5ab2-8d4a-8bd8-8fcd57a2be4e,ROLE-7394988f-847f-d9b4-e64d-1bcb702753a1,AWS-FinanceDataAccess,AWS,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2021-08-26,,,,
d0ef1299-250b-1c5a-50e0-8a8175ea1023,ae455cc6-b88e-830f-de1e-994ac5a11f5c,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2023-06-23,,,,
380a1bb7-d653-d4bb-4bfc-a0caf1613bab,43ad3d62-b17c-fb21-cdbc-2c1ca4afe7bd,ROLE-93829b43-922f-e15a-e1e3-db63ef7ddc76,SF-Contract-Manager,Salesforce,direct,1825bc54-30be-b45f-6835-14f2ceb81f9d,2021-09-12,,,,
25bdab14-74ae-4b96-ae13-3adc7ff5088e,f5141058-3138-3975-7bf3-3a349c2dfa97,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,23e2fcb4-72d8-567d-894a-05e430b187ef,2024-08-26,,,,
bf3f51d5-2557-c82c-488c-6ea499f9a338,4c6a70f4-8ede-c44d-476c-f68c3f1be0d0,ROLE-9b49bd26-df57-c59a-8715-a10343dac043,AzureAD-Security-Reader,AzureAD,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2025-03-10,,,,
d3e78237-cd21-74d3-d960-6af0aa546c79,fb756923-f910-abb3-f105-32523990e2c9,ROLE-66245bfa-4fcc-a39a-b683-d2e6337ea2df,AWS-PowerUserAccess,AWS,direct,ccf3a171-56dc-8907-ba6c-34ab6712303a,2026-01-18,,,,
51f4a724-9950-3858-08ca-c260b3f5a21c,b4746349-49fc-2cd8-c56b-ad4c4c3077c4,ROLE-0f1259e0-a18f-f6b6-b535-106e122c9a56,Okta-Read-Only-Admin,Okta,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2025-05-22,,,,
b04816fd-fd86-9a13-809b-d8134f13823b,7d2f4e58-b47a-1c5b-b0b3-901535102852,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3,2025-09-14,2026-10-25,TKT-202606-14993,2025-12-17,c8fe3ccd-c8b8-d9c6-ed30-49cf43e458fc
d900da4b-ff31-7846-4600-fc5f1f9b5662,8f7c1d59-594b-2a3a-7ad4-65a15129950d,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2024-12-13,2026-08-18,TKT-202606-12400,2026-02-19,7914c120-c8dc-d19f-3e35-11287900f7f9
a18e4440-7a70-bcf8-92ef-d363b4dea4a4,b8beff3d-cb9f-af6d-ef3a-6f27ef06fccb,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2025-07-11,2026-08-03,TKT-202606-89581,2026-03-23,dd59ba71-36b8-2481-7b3a-4e3e7c52fa17
4a9f6c5c-7eb9-fe2d-3738-7270d424d9f3,92cf6021-1f33-242d-49ac-908746015028,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2026-04-19,2026-11-02,TKT-202606-58039,2026-06-01,23e2fcb4-72d8-567d-894a-05e430b187ef
0f0e5767-606f-fa15-f76c-432eb4428cde,e5508ea2-6133-a34d-8b0e-8eb1ad371d9e,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2023-10-24,,,,
27177e59-5548-f613-cf69-ef2dfb2c2c83,585abefb-d181-2f77-6500-1423faebcd19,ROLE-0f1259e0-a18f-f6b6-b535-106e122c9a56,Okta-Read-Only-Admin,Okta,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-09-23,,,,
d91b1cb6-35ea-bd3e-b77d-ff3ad3f04058,257f7595-cdfb-4db9-c5e7-8b23f4613f09,ROLE-7c441fe7-ab42-20a7-474a-493b3ceddf2d,SF-Standard-User,Salesforce,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2025-12-14,,,,
399e4d08-cf77-98cc-ef36-feb1bb8f7b2b,f48f709c-49a2-2441-0ac4-de854a5b1aff,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,766ecb15-474e-bc19-2ef9-12766c006f61,2024-03-27,,,,
ec5412b4-0d74-fc38-bc58-82ecb34de663,ec8be537-58ab-4778-143b-45e3b6d1f6bb,ROLE-a8e56e0c-20de-435d-2031-d750c40db9b4,AzureAD-Global-Admin,AzureAD,direct,766ecb15-474e-bc19-2ef9-12766c006f61,2025-11-02,,,,
db55daf5-2dd4-450c-c6aa-7991dd8cf1ca,bf519362-41a6-4fed-a7ed-c8d8713f8f8c,ROLE-8dcdcd03-969b-6662-0562-8059568cc69b,Okta-Super-Admin,Okta,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2025-04-03,,,,
4c91ef0e-644d-852c-ba36-96cc7ccd1ac6,d3f4a49b-33ba-ba88-36c7-d6fa7aa4f052,ROLE-839fbc50-1223-b513-5496-f63cdc1110c1,SF-System-Admin,Salesforce,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2023-09-02,,,,
e9917f60-a8c4-a0ca-d0a4-a31afc00f3e7,8fe069b6-eeda-a802-4568-f42689e03e22,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2022-10-26,,,,
05855672-fdb6-51a6-28c0-e305d9387dfb,1bf645f6-2324-5211-4588-fc1bb2384849,ROLE-a8e56e0c-20de-435d-2031-d750c40db9b4,AzureAD-Global-Admin,AzureAD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2025-01-21,,,,
6c24dcaa-5660-82e1-646c-d3c18c45fc9e,3d4196fe-963a-8617-bdab-07e79d9d028e,ROLE-8dcdcd03-969b-6662-0562-8059568cc69b,Okta-Super-Admin,Okta,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2026-03-28,,,,
592aa87b-fd85-3cf8-7932-28b9ad8ac4bc,e7ba26ac-ab7a-3d1c-0cfe-f6833e11bafe,ROLE-839fbc50-1223-b513-5496-f63cdc1110c1,SF-System-Admin,Salesforce,direct,dd59ba71-36b8-2481-7b3a-4e3e7c52fa17,2022-01-24,,,,
126301a0-641c-b619-6430-58d9c1f98e90,3b9b2d45-a350-55e4-39c5-9df987f255d6,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2023-07-09,,,,
4849032c-4875-4d16-ba0c-96e28720d00f,548e1f6b-69ce-1e4e-19a6-92c90d700ea4,ROLE-9b49bd26-df57-c59a-8715-a10343dac043,AzureAD-Security-Reader,AzureAD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2024-05-05,,,,
b37bdb99-31f1-8f8b-ec4d-e885b245b7d9,ae62990c-19bd-4f93-78ef-7666b7a4c719,ROLE-66245bfa-4fcc-a39a-b683-d2e6337ea2df,AWS-PowerUserAccess,AWS,direct,766ecb15-474e-bc19-2ef9-12766c006f61,2023-07-13,,,,
18e9ef77-64ce-4589-8c4a-62badb335860,f6eab3a0-0153-9221-2331-0a28c550eca8,ROLE-7c441fe7-ab42-20a7-474a-493b3ceddf2d,SF-Standard-User,Salesforce,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2021-10-29,,,,
ca9128fb-c094-8932-52cb-8f692182b518,286ed390-edd9-7a1a-fa58-5b278ce3e7c3,ROLE-14296c07-f26b-4776-913e-4de2e0c53cb8,AD-Account-Operators,AD,direct,c8fe3ccd-c8b8-d9c6-ed30-49cf43e458fc,2024-02-07,2026-09-27,TKT-202606-63537,2026-01-09,a748dbcf-ac61-9e63-0dde-29a6baa4b71a
0ddb0654-ce19-2f51-dda8-b3919494065d,e1721c83-ef5e-4376-a723-fb72682b163a,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2026-03-23,,,,
4dd7cb5c-b5a7-8756-ef40-55ddd98d213c,a689b424-7a3a-10e1-79c7-73a0e0decc3d,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3,2026-06-07,,,,
93c09687-29e7-e176-a796-17c47520d99e,4988e418-f6c3-1218-c183-6315330f8be1,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2025-04-15,,,,
7b814ce1-b22a-2428-711f-4ae4233731e0,0f25477d-a559-90e7-4910-fade52380bf2,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,db20a56e-dc81-5fe7-ceda-8bbb71710434,2025-05-29,,,,
35b33f54-2513-1cd4-e5b0-15b44a84525f,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,dd59ba71-36b8-2481-7b3a-4e3e7c52fa17,2026-05-10,,,,
32167340-bf95-ff33-cdea-6f5237d7cab3,bd1a8f4b-88ff-bd40-3b72-c86d92fa675f,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2023-09-13,,,,
5cbad410-0256-8225-a6b7-8891bc3ddbfc,098c60b3-efc9-909e-d9af-6e09b91e3d6e,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2023-05-15,2026-07-22,TKT-202606-13252,2025-09-12,0f844fef-1931-e9ee-a56c-0941fbf24050
1a1940e4-935f-e6e2-db2c-1379b9d859f5,6afa828c-2cd1-0b9f-ebe5-841fe9c96c52,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2023-06-28,2026-10-19,TKT-202606-42434,2025-09-24,dd2467ac-778e-edb3-693d-ffbc6c6fa611
dbc21e42-fd0d-4cb1-c916-7a93ada63c4b,ef158d5b-2d00-7d05-d66d-4627e1dace6a,ROLE-7394988f-847f-d9b4-e64d-1bcb702753a1,AWS-FinanceDataAccess,AWS,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2023-10-18,2026-10-07,TKT-202606-18554,2026-04-24,03c72ba8-d605-e770-8a63-f881ffd0f9d5
fb924354-f34d-4b13-6065-f5cf25c978b5,d61169a1-ff46-a6bf-094d-916deb6d2fed,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3,2022-08-28,2026-09-10,TKT-202606-56666,2023-04-18,134c6c92-ec5b-227c-dfde-4fbf3ff350bf
2b10a823-d777-0933-adf0-1fe06d572692,2fb21e66-7ed1-7aab-c9b7-c9bc65a16fa9,ROLE-9b49bd26-df57-c59a-8715-a10343dac043,AzureAD-Security-Reader,AzureAD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2022-08-27,,,,
5b078b11-1896-9587-0e6b-bde0ed0d6017,df4e713e-f64e-3dfc-bfbe-ac7aefc59738,ROLE-66245bfa-4fcc-a39a-b683-d2e6337ea2df,AWS-PowerUserAccess,AWS,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2024-09-04,,,,
f1efa963-2dfc-6b9c-794f-ebeff96277e5,0997623a-e072-3d96-4a1a-81f5ed10f004,ROLE-0f1259e0-a18f-f6b6-b535-106e122c9a56,Okta-Read-Only-Admin,Okta,direct,1825bc54-30be-b45f-6835-14f2ceb81f9d,2023-06-12,,,,
83f38f4e-faf3-6aec-1e0a-71570d6ed01e,9a4ffc0c-9165-f2ed-4c63-6e95025f5543,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2025-06-08,,,,
6f0eebef-97e8-9057-56a7-01aba66ccf43,55c551fc-fba5-7cc8-edaf-37661b780ede,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,1825bc54-30be-b45f-6835-14f2ceb81f9d,2025-12-07,,,,
b8f91075-a081-45d2-2608-92d6f84006f2,a42d0cd7-fd35-9f6a-7450-388748d90846,ROLE-14296c07-f26b-4776-913e-4de2e0c53cb8,AD-Account-Operators,AD,direct,23e2fcb4-72d8-567d-894a-05e430b187ef,2026-02-23,2026-10-14,TKT-202606-10051,2026-03-31,680ac07a-2a93-5d62-3c83-5dc0d9441fa5
1e69d7ef-08b3-c111-3eb8-62c6676c269f,e3a68a70-7e71-0b55-8639-bd418b15bd94,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2023-04-14,2026-08-02,TKT-202606-93241,2025-11-15,7914c120-c8dc-d19f-3e35-11287900f7f9
4d7d10f3-7d16-9638-658a-83773da8b37a,811414f8-d9df-0d0e-225a-ed6cf0458043,ROLE-66245bfa-4fcc-a39a-b683-d2e6337ea2df,AWS-PowerUserAccess,AWS,direct,dd59ba71-36b8-2481-7b3a-4e3e7c52fa17,2026-02-02,2026-09-11,TKT-202606-69096,2026-03-09,a748dbcf-ac61-9e63-0dde-29a6baa4b71a
2c281bbd-f45d-bd91-989d-a530b01fb9f3,cf0e6d2b-315c-167a-45d8-a6ad77d0359e,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2025-09-27,,,,
c69e17c9-6018-5b17-bec5-715ca71db3a6,cf0e6d2b-315c-167a-45d8-a6ad77d0359e,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2025-12-17,,,,
abb558e1-cb9a-6ed5-fdbc-ebdbb119779c,bb2aa146-2999-394c-54a7-b69b1cd66b09,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2024-11-10,,,,
76b35303-c719-5dd0-16f0-c19ca894b11e,bb2aa146-2999-394c-54a7-b69b1cd66b09,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2026-04-10,,,,
61d15db2-a67a-c70a-d175-3cd1dd69cf6b,b7f60cdf-41dc-1c60-a5f6-0735757b6b29,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2025-08-21,,,,
71f34593-a737-d19b-a1e0-9bf146748ee4,b7f60cdf-41dc-1c60-a5f6-0735757b6b29,ROLE-b09b2a5c-badc-c32a-c159-0f538a0f4efb,AWS-AdministratorAccess,AWS,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2026-01-27,,,,
1ddb4f15-1eb8-5863-02f8-60445e08e249,564cfbd2-bc92-fd81-039b-058c2faabe0b,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2024-05-30,,,,
a43366c9-7d3d-6b72-1f3e-c5721527b2ac,564cfbd2-bc92-fd81-039b-058c2faabe0b,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2025-12-17,,,,
399557cb-827e-e0b2-e892-0b25ab35f75a,aca58d95-915a-1c30-4b86-b5a1ca6fbff8,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2026-03-30,2026-10-31,TKT-202606-21037,2026-06-17,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3
fcc2ed18-92ae-f13c-963b-d56405e514ff,9c678393-2ced-3c0d-3173-04b5c1dd484a,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,ccf3a171-56dc-8907-ba6c-34ab6712303a,2024-06-29,2026-09-11,TKT-202606-30284,2025-09-05,2a25a888-0f02-bad0-e706-7ef466aa9385
b198047f-4612-d424-7ac0-67a69297eaac,67ce378f-e5a4-983b-a383-889adb2c6ac8,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2023-11-06,2026-10-12,TKT-202606-79637,2025-11-12,7914c120-c8dc-d19f-3e35-11287900f7f9
97c6eb3c-cb5a-1c0e-1834-a40dbecfdded,53f30073-83e9-6ef4-6d7d-f5d0d3b59af7,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2023-11-25,,,,
fffcff63-7bf3-f8f5-624b-31d72e5c58ad,186b2880-ab54-5a15-669d-01ff1634725b,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,db20a56e-dc81-5fe7-ceda-8bbb71710434,2024-03-31,,,,
4c618a43-6f04-1c76-b3e6-922da5044925,7a3a6e96-23ff-23d3-fb4f-b88a2f4dd219,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2025-10-19,,,,
