privilege_id,identity_id,resource_id,resource_name,resource_type,resource_criticality,platform,privilege_level,grant_path,is_excessive,is_dormant,last_used,computed_date
6678fb22-f92e-44b7-b087-46ffce192b5a,8ed6ad5e-1831-8aa3-5466-9d1910df9974,RES-972a8469-1641-9f82-8b9d-2434e465e150,dev-s3-sandbox,S3_BUCKET,LOW,AWS,READ,ROLE:AWS-ReadOnlyAccess,False,False,2026-06-04,2026-06-21 14:36:28
d536a58b-372d-4d4b-bb88-68a90c0f1a8a,8ed6ad5e-1831-8aa3-5466-9d1910df9974,RES-43b7a3a6-9a8d-ca03-580d-7b71d8f56413,aws-api-users,API,MEDIUM,AWS,READ,ROLE:AWS-ReadOnlyAccess,False,False,2026-06-04,2026-06-21 14:36:28
97edf3f7-b39c-420d-8717-7a36776716c3,267eddce-df8f-4197-9a4a-99b2e806133c,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,True,2026-01-18,2026-06-21 14:36:28
218c480d-6c6c-433c-8b15-aaa10f8c4fcf,267eddce-df8f-4197-9a4a-99b2e806133c,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,False,2026-06-02,2026-06-21 14:36:28
81fa95d5-c115-4a2c-9694-8a5aeb774454,267eddce-df8f-4197-9a4a-99b2e806133c,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,False,2026-04-15,2026-06-21 14:36:28
cd83ffd5-96a6-497c-8830-b08b176773ff,267eddce-df8f-4197-9a4a-99b2e806133c,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,WRITE,ROLE:AzureAD-Standard-User,False,False,2026-06-01,2026-06-21 14:36:28
dafa92a8-eedf-44ef-8e7b-91a3cde6adaf,267eddce-df8f-4197-9a4a-99b2e806133c,RES-23b8c1e9-3924-56de-3eb1-3b9046685257,prod-s3-engineering,S3_BUCKET,HIGH,AWS,READ,ROLE:AWS-ReadOnlyAccess,False,True,2025-10-18,2026-06-21 14:36:28
7dbd9a09-084e-499d-ae8d-ed83292285e2,267eddce-df8f-4197-9a4a-99b2e806133c,RES-972a8469-1641-9f82-8b9d-2434e465e150,dev-s3-sandbox,S3_BUCKET,LOW,AWS,READ,ROLE:AWS-ReadOnlyAccess,False,True,2025-09-04,2026-06-21 14:36:28
521256ce-5ee9-41fc-a801-b16d8ec33bef,267eddce-df8f-4197-9a4a-99b2e806133c,RES-43b7a3a6-9a8d-ca03-580d-7b71d8f56413,aws-api-users,API,MEDIUM,AWS,READ,ROLE:AWS-ReadOnlyAccess,False,True,2025-11-21,2026-06-21 14:36:28
a1835a33-5cb4-473f-9ebc-b152a255535a,267eddce-df8f-4197-9a4a-99b2e806133c,RES-29a3b2e9-5d65-a441-d588-42dea2bc372f,sf-accounts-data,APPLICATION,HIGH,Salesforce,WRITE,ROLE:SF-Standard-User,False,True,2026-03-04,2026-06-21 14:36:28
63ab85dc-d4f2-4d59-8a31-36707612f349,267eddce-df8f-4197-9a4a-99b2e806133c,RES-ab9099a4-35a2-40ae-5af3-05535ec42e08,sf-opportunities,APPLICATION,MEDIUM,Salesforce,WRITE,ROLE:SF-Standard-User,False,False,2026-06-15,2026-06-21 14:36:28
a33e959f-51ad-4232-8755-4c52648f2730,267eddce-df8f-4197-9a4a-99b2e806133c,RES-a28defe3-9bf0-0273-1247-6f57a5e5a5ab,sf-campaigns,APPLICATION,LOW,Salesforce,WRITE,ROLE:SF-Standard-User,False,False,2026-05-22,2026-06-21 14:36:28
7d8c73c2-2bae-43c1-a109-bf0071a81770,8f158449-4f40-c22f-15b0-2530f020e992,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,FULL_CONTROL,ROLE:AD-Standard-User;ROLE:AD-Domain-Admins,False,False,2026-06-10,2026-06-21 14:36:28
0f75d298-6ff0-468e-89e5-38f1027afd6a,8f158449-4f40-c22f-15b0-2530f020e992,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,FULL_CONTROL,ROLE:AD-Standard-User;ROLE:AD-Domain-Admins,False,False,2026-06-17,2026-06-21 14:36:28
5d1daf47-cbfa-4296-b2b4-5b3208befcd1,8f158449-4f40-c22f-15b0-2530f020e992,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,FULL_CONTROL,ROLE:AD-Standard-User;ROLE:AD-Domain-Admins,False,False,2026-06-10,2026-06-21 14:36:28
8664ba97-30ed-413b-9ce5-7970095f5c91,8f158449-4f40-c22f-15b0-2530f020e992,RES-fc377a4c-4a15-544d-c5e7-ce8a3a578a8e,ad-dc-primary,COMPUTE,CRITICAL,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,True,2026-03-23,2026-06-21 14:36:28
d8104f5e-9486-4a36-a7b8-13af51a2cff8,8f158449-4f40-c22f-15b0-2530f020e992,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,ADMIN,ROLE:AzureAD-Standard-User;ROLE:AzureAD-User-Admin,False,True,2026-03-19,2026-06-21 14:36:28
7eb5b4d8-42c9-4aed-b6d8-838e955e5f9b,8f158449-4f40-c22f-15b0-2530f020e992,RES-ec1b8ca1-f91e-1d4c-1ff4-9b7889463e85,azure-sharepoint-hr,APPLICATION,CRITICAL,AzureAD,ADMIN,ROLE:AzureAD-User-Admin,False,False,2026-05-14,2026-06-21 14:36:28
2f8ae972-02e1-4998-b92e-9a143fc0412f,8f158449-4f40-c22f-15b0-2530f020e992,RES-451b4cf3-6123-fdf7-7656-af7229d4beef,okta-provisioning-api,API,HIGH,Okta,ADMIN,ROLE:Okta-Org-Admin,True,True,,2026-06-21 14:36:28
bdb7cf14-14c5-4f72-92bf-fb4be023e65e,8f158449-4f40-c22f-15b0-2530f020e992,RES-b02b61c4-a3d7-0628-ece6-6fa2fd5166e6,okta-audit-logs-api,API,MEDIUM,Okta,ADMIN,ROLE:Okta-Org-Admin,False,True,2025-12-30,2026-06-21 14:36:28
53a233e4-9068-4a8f-b92b-17127af8f03b,ff4625af-bd20-563b-f275-b5f3d436a7a8,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,False,2026-05-10,2026-06-21 14:36:28
184e284d-2495-4fd1-a5e9-ef939c25fe97,ff4625af-bd20-563b-f275-b5f3d436a7a8,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,False,2026-05-17,2026-06-21 14:36:28
c5d8b3a0-f91b-4fec-9dad-5140003733a5,ff4625af-bd20-563b-f275-b5f3d436a7a8,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,False,2026-05-22,2026-06-21 14:36:28
bf521871-1d5c-4b8c-b38e-95e83edcd2a4,ff4625af-bd20-563b-f275-b5f3d436a7a8,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,WRITE,ROLE:AzureAD-Standard-User,False,False,2026-05-25,2026-06-21 14:36:28
331888a9-a4b0-423a-b91b-e64596d10411,4f11d8dc-5cd3-3369-04aa-c1b75ca0c428,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,False,2026-04-04,2026-06-21 14:36:28
8c472070-cbd4-4527-aae4-a140ef4a63ae,4f11d8dc-5cd3-3369-04aa-c1b75ca0c428,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,False,2026-04-16,2026-06-21 14:36:28
b7c2b8d2-6d7c-477d-8aff-59247b2aafe3,4f11d8dc-5cd3-3369-04aa-c1b75ca0c428,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,True,2026-03-09,2026-06-21 14:36:28
7d1d381a-ef44-40f8-b4d4-92a1501ba444,4f11d8dc-5cd3-3369-04aa-c1b75ca0c428,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,WRITE,ROLE:AzureAD-Standard-User,True,True,,2026-06-21 14:36:28
8995db6f-1bc1-4d33-8a14-7b6fa6767a4d,4f11d8dc-5cd3-3369-04aa-c1b75ca0c428,RES-23b8c1e9-3924-56de-3eb1-3b9046685257,prod-s3-engineering,S3_BUCKET,HIGH,AWS,READ,ROLE:AWS-ReadOnlyAccess,True,True,,2026-06-21 14:36:28
9c44364f-24ee-4003-a50b-28340924cf99,4f11d8dc-5cd3-3369-04aa-c1b75ca0c428,RES-972a8469-1641-9f82-8b9d-2434e465e150,dev-s3-sandbox,S3_BUCKET,LOW,AWS,READ,ROLE:AWS-ReadOnlyAccess,True,True,,2026-06-21 14:36:28
bc41741b-bbf4-43cd-b540-c6bb42b599b8,4f11d8dc-5cd3-3369-04aa-c1b75ca0c428,RES-43b7a3a6-9a8d-ca03-580d-7b71d8f56413,aws-api-users,API,MEDIUM,AWS,READ,ROLE:AWS-ReadOnlyAccess,True,True,,2026-06-21 14:36:28
d1d3cc7a-7bdc-4d66-b369-a38c66dce044,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-fc377a4c-4a15-544d-c5e7-ce8a3a578a8e,ad-dc-primary,COMPUTE,CRITICAL,AD,FULL_CONTROL,ROLE:AD-Account-Operators;ROLE:AD-Domain-Admins,False,True,2026-02-13,2026-06-21 14:36:28
6865c25f-4c8d-44e3-a760-7ec8f62b2ec5,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,True,2026-01-20,2026-06-21 14:36:28
66b4c51d-5fb3-43bd-a5c7-b9d9ceeef037,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,True,2026-02-27,2026-06-21 14:36:28
2a69cd3f-1663-440a-aaef-6c8e21e8b0d9,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,False,2026-06-14,2026-06-21 14:36:28
939e8d80-f334-418e-8ee3-64509017f9f9,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-ec1b8ca1-f91e-1d4c-1ff4-9b7889463e85,azure-sharepoint-hr,APPLICATION,CRITICAL,AzureAD,ADMIN,ROLE:AzureAD-User-Admin,False,True,2026-02-12,2026-06-21 14:36:28
6caf3ac2-8abb-4335-9746-4db7af3658ce,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,ADMIN,ROLE:AzureAD-User-Admin,False,False,2026-05-18,2026-06-21 14:36:28
ff09946a-a126-4d21-9f57-ad790c0caa01,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-23b8c1e9-3924-56de-3eb1-3b9046685257,prod-s3-engineering,S3_BUCKET,HIGH,AWS,FULL_CONTROL,ROLE:AWS-PowerUserAccess;ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
baadb545-027d-4d54-860e-519ea2292182,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-972a8469-1641-9f82-8b9d-2434e465e150,dev-s3-sandbox,S3_BUCKET,LOW,AWS,FULL_CONTROL,ROLE:AWS-PowerUserAccess;ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
ec66cc0e-5320-40b8-8b66-9658003fe348,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-6b65a6a4-8b81-48f6-b38a-088ca65ed389,dev-rds-engineering,DATABASE,MEDIUM,AWS,FULL_CONTROL,ROLE:AWS-PowerUserAccess;ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
c834ba57-484e-4027-b344-8ef73ae5e8f5,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-47378190-96da-1dac-72ff-5d2a386ecbe0,prod-ec2-webserver,COMPUTE,HIGH,AWS,FULL_CONTROL,ROLE:AWS-PowerUserAccess;ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
aaca3df1-6e53-4857-b13e-adccf15fdbab,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-c241330b-01a9-e71f-de8a-774bcf36d58b,prod-ec2-appserver,COMPUTE,HIGH,AWS,FULL_CONTROL,ROLE:AWS-PowerUserAccess;ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
033e384e-4942-4c1b-9094-3e8393b310e3,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-6c307511-b2b9-437a-28df-6ec4ce4a2bbd,dev-ec2-sandbox,COMPUTE,LOW,AWS,FULL_CONTROL,ROLE:AWS-PowerUserAccess;ROLE:AWS-AdministratorAccess,False,False,2026-05-27,2026-06-21 14:36:28
c03aedf0-2bc1-4054-a312-16c3bfebd6a6,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-43b7a3a6-9a8d-ca03-580d-7b71d8f56413,aws-api-users,API,MEDIUM,AWS,FULL_CONTROL,ROLE:AWS-PowerUserAccess;ROLE:AWS-AdministratorAccess,False,False,2026-04-08,2026-06-21 14:36:28
788ad684-83bf-4f1d-863c-66966d148798,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-bdd640fb-0667-1ad1-1c80-317fa3b1799d,prod-s3-finance,S3_BUCKET,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,True,2025-09-05,2026-06-21 14:36:28
30f01df3-bdfa-4950-a57b-253aa8ebc435,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,prod-s3-hr,S3_BUCKET,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
85e32a96-f381-4dbb-8e3e-d1661780ca6d,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-17fc695a-07a0-ca6e-0822-e8f36c031199,backup-s3-all,S3_BUCKET,HIGH,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
e5f4e30b-389c-4db3-a50c-cf26a92d5843,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-9a1de644-815e-f6d1-3b8f-aa1837f8a88b,prod-rds-finance,DATABASE,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
535975ff-703b-47c0-9673-ba77c8d1effb,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-b74d0fb1-32e7-0629-8fad-c1a606cb0fb3,prod-rds-customers,DATABASE,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
1cef13d8-0a47-4e81-b35e-a0e28889a346,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-371ecd7b-27cd-8130-4722-9389571aa876,aws-secrets-prod-keys,SECRET,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,True,2025-12-30,2026-06-21 14:36:28
41fd4540-30bd-4eb4-9f47-4814c853ff03,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-1a2a73ed-562b-0f79-c374-59eef50bea63,aws-secrets-api-tokens,SECRET,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,False,2026-05-21,2026-06-21 14:36:28
91584249-7ce9-4932-9508-05a01214f0e4,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-5be6128e-18c2-6797-6142-ea7d17be3111,aws-api-finance,API,HIGH,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,True,2025-08-27,2026-06-21 14:36:28
79d6c2e9-bea8-4853-af7e-cbd95f02256e,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-451b4cf3-6123-fdf7-7656-af7229d4beef,okta-provisioning-api,API,HIGH,Okta,ADMIN,ROLE:Okta-Org-Admin,False,False,2026-05-03,2026-06-21 14:36:28
db7779a8-87ce-4d2d-8f10-9c77a994a4c4,c9c23e69-d82c-7565-4bb9-07ec13c11754,RES-b02b61c4-a3d7-0628-ece6-6fa2fd5166e6,okta-audit-logs-api,API,MEDIUM,Okta,ADMIN,ROLE:Okta-Org-Admin,False,False,2026-04-28,2026-06-21 14:36:28
b4fd87af-6269-4a41-ab4e-fb9bd7c599ea,98e52499-218c-6e1c-9e37-4f7ac42cbc39,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,FULL_CONTROL,ROLE:AD-Standard-User;ROLE:AD-Domain-Admins,False,True,2026-01-24,2026-06-21 14:36:28
4fafb9fc-edea-4d59-ad2f-c8c8b46a29a8,98e52499-218c-6e1c-9e37-4f7ac42cbc39,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,FULL_CONTROL,ROLE:AD-Standard-User;ROLE:AD-Domain-Admins,False,False,2026-05-01,2026-06-21 14:36:28
c6735967-4136-492d-bcda-f318ac396fd2,98e52499-218c-6e1c-9e37-4f7ac42cbc39,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,FULL_CONTROL,ROLE:AD-Standard-User;ROLE:AD-Domain-Admins,False,False,2026-06-18,2026-06-21 14:36:28
b925e27f-4348-47a8-b613-7edf7f6a6909,98e52499-218c-6e1c-9e37-4f7ac42cbc39,RES-fc377a4c-4a15-544d-c5e7-ce8a3a578a8e,ad-dc-primary,COMPUTE,CRITICAL,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,False,2026-04-05,2026-06-21 14:36:28
01fada2b-67b6-4d53-a433-88007c0bee85,98e52499-218c-6e1c-9e37-4f7ac42cbc39,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,ADMIN,ROLE:AzureAD-Standard-User;ROLE:AzureAD-User-Admin,False,False,2026-05-03,2026-06-21 14:36:28
593298ab-9afa-4ae2-9522-30e2d07f09fd,98e52499-218c-6e1c-9e37-4f7ac42cbc39,RES-ec1b8ca1-f91e-1d4c-1ff4-9b7889463e85,azure-sharepoint-hr,APPLICATION,CRITICAL,AzureAD,ADMIN,ROLE:AzureAD-User-Admin,False,True,2026-01-02,2026-06-21 14:36:28
ee354b06-a2fe-4253-8a25-c070c72eb4d2,98e52499-218c-6e1c-9e37-4f7ac42cbc39,RES-451b4cf3-6123-fdf7-7656-af7229d4beef,okta-provisioning-api,API,HIGH,Okta,ADMIN,ROLE:Okta-Org-Admin,False,False,2026-05-26,2026-06-21 14:36:28
96360253-6c5c-406f-857a-6c487c988ed7,98e52499-218c-6e1c-9e37-4f7ac42cbc39,RES-b02b61c4-a3d7-0628-ece6-6fa2fd5166e6,okta-audit-logs-api,API,MEDIUM,Okta,ADMIN,ROLE:Okta-Org-Admin,False,True,2026-03-23,2026-06-21 14:36:28
7151240f-e9ad-4e4e-a495-d84d49d06fdb,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-fc377a4c-4a15-544d-c5e7-ce8a3a578a8e,ad-dc-primary,COMPUTE,CRITICAL,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,False,2026-05-13,2026-06-21 14:36:28
0cd96c73-d567-4058-bd1e-051642ad7472,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,True,2025-10-21,2026-06-21 14:36:28
725ffe5a-8d29-4cde-afbd-9064a4f1842d,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,False,2026-05-07,2026-06-21 14:36:28
b42ad9df-fae5-4415-ae6f-c4fe481fb694,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,False,2026-05-09,2026-06-21 14:36:28
8e2e0647-4839-414f-a8cd-a6cc5bfe8542,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,FULL_CONTROL,ROLE:AzureAD-Global-Admin,False,False,2026-05-04,2026-06-21 14:36:28
75089ea9-290d-4b2a-93c3-37154c8ccf8b,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-ec1b8ca1-f91e-1d4c-1ff4-9b7889463e85,azure-sharepoint-hr,APPLICATION,CRITICAL,AzureAD,FULL_CONTROL,ROLE:AzureAD-Global-Admin,False,True,2025-12-10,2026-06-21 14:36:28
19295896-80c0-45e0-b7f2-9c698ac3657d,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-4b0dbb41-8d52-88f1-142c-3fe860e7a113,azure-keyvault-prod,SECRET,CRITICAL,AzureAD,FULL_CONTROL,ROLE:AzureAD-Global-Admin,False,False,2026-04-23,2026-06-21 14:36:28
66feab2d-73d5-4b99-8268-ea163dcff96e,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-e2acf72f-9e57-4f7a-a0ee-89aed453dd32,azure-sql-crm,DATABASE,HIGH,AzureAD,FULL_CONTROL,ROLE:AzureAD-Global-Admin,False,True,2026-01-14,2026-06-21 14:36:28
c4e7abab-7a33-4d91-95e9-00f858c3f2fa,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-3139d32c-93cd-59bf-5c94-1cf0dc98d2c1,azure-api-mgmt-gateway,API,HIGH,AzureAD,FULL_CONTROL,ROLE:AzureAD-Global-Admin,False,True,2026-03-17,2026-06-21 14:36:28
54de68be-ae1d-40b8-b80b-f113187417a4,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-29a3b2e9-5d65-a441-d588-42dea2bc372f,sf-accounts-data,APPLICATION,HIGH,Salesforce,FULL_CONTROL,ROLE:SF-System-Admin,False,True,2026-01-10,2026-06-21 14:36:28
1e9abe72-7870-4b06-bf7e-98deb10ecb02,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-ab9099a4-35a2-40ae-5af3-05535ec42e08,sf-opportunities,APPLICATION,MEDIUM,Salesforce,FULL_CONTROL,ROLE:SF-System-Admin,False,False,2026-05-26,2026-06-21 14:36:28
03ef5923-bb2e-472d-b885-75b4f4158b51,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-aefcfad8-efc8-9849-b3aa-7efe4458a885,sf-reports-financial,APPLICATION,CRITICAL,Salesforce,FULL_CONTROL,ROLE:SF-System-Admin,False,True,2026-02-21,2026-06-21 14:36:28
15cfbb91-410d-4810-b92a-ca106b21f718,b89f72f3-2a60-c652-e714-7668cf1d7d3a,RES-a28defe3-9bf0-0273-1247-6f57a5e5a5ab,sf-campaigns,APPLICATION,LOW,Salesforce,FULL_CONTROL,ROLE:SF-System-Admin,False,True,2026-02-13,2026-06-21 14:36:28
1afdd639-539d-4418-a81d-6f0aa39e088e,c09cb506-48f1-096d-9c4f-fb4671b701aa,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,False,2026-05-27,2026-06-21 14:36:28
c4d0ed92-dcb2-4df2-b80d-cdca7f9a88d7,c09cb506-48f1-096d-9c4f-fb4671b701aa,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,True,2026-02-02,2026-06-21 14:36:28
f2797c9a-1b9f-4949-b67e-ea3609f79f41,c09cb506-48f1-096d-9c4f-fb4671b701aa,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,False,2026-06-06,2026-06-21 14:36:28
954c4a5f-254f-4b99-9b54-ff70c9cfa3a9,c09cb506-48f1-096d-9c4f-fb4671b701aa,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,WRITE,ROLE:AzureAD-Standard-User,False,True,2026-02-20,2026-06-21 14:36:28
eb3baf63-7b4e-40a9-aafc-cd5b6d00865f,c09cb506-48f1-096d-9c4f-fb4671b701aa,RES-a28defe3-9bf0-0273-1247-6f57a5e5a5ab,sf-campaigns,APPLICATION,LOW,Salesforce,READ,ROLE:SF-Marketing-User,False,True,2025-11-21,2026-06-21 14:36:28
f6e153d5-1f1f-487b-ae5f-69b15430d616,c09cb506-48f1-096d-9c4f-fb4671b701aa,RES-29a3b2e9-5d65-a441-d588-42dea2bc372f,sf-accounts-data,APPLICATION,HIGH,Salesforce,READ,ROLE:SF-Marketing-User,False,True,2025-09-14,2026-06-21 14:36:28
f9171074-afe6-416f-b8f6-0126f7ed97cc,e76adca9-7811-6802-c8cc-7cfecf01f944,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,False,2026-06-10,2026-06-21 14:36:28
41ff3994-846d-4ea3-a382-1279c98e10ce,e76adca9-7811-6802-c8cc-7cfecf01f944,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,True,2025-09-13,2026-06-21 14:36:28
66b8c8be-a237-4603-b66e-d12ff47a0bd3,e76adca9-7811-6802-c8cc-7cfecf01f944,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,False,2026-03-31,2026-06-21 14:36:28
62ce88c8-e4b8-45e0-a3d1-ae97093bbf1d,e76adca9-7811-6802-c8cc-7cfecf01f944,RES-23b8c1e9-3924-56de-3eb1-3b9046685257,prod-s3-engineering,S3_BUCKET,HIGH,AWS,READ,ROLE:AWS-ReadOnlyAccess,False,True,2026-01-07,2026-06-21 14:36:28
2c189f81-51ce-4cd7-bfcb-7b297c608723,e76adca9-7811-6802-c8cc-7cfecf01f944,RES-972a8469-1641-9f82-8b9d-2434e465e150,dev-s3-sandbox,S3_BUCKET,LOW,AWS,READ,ROLE:AWS-ReadOnlyAccess,True,True,,2026-06-21 14:36:28
