mapping_id,source_type,source_id,canonical_id,incident_type,action_type,framework,control_id,tag,mapped_timestamp
42ffb6ca-453b-46e2-9313-c04ef56071c5,ACTION,9ce00f16-e140-4772-8918-0fdc8e256c9a,8181a8cc-3691-47eb-89a2-688b12c136e0,,ENFORCE_MFA,CIS,6.3,CIS-6.3,2026-06-21 15:10:29
fa9bfe85-f015-494d-a11c-c964ae14147c,ACTION,9ce00f16-e140-4772-8918-0fdc8e256c9a,8181a8cc-3691-47eb-89a2-688b12c136e0,,ENFORCE_MFA,ISO,A.9.4.2,ISO-A.9.4.2,2026-06-21 15:10:29
ae791d90-24e2-4ea5-84df-47b1362e5fe8,ACTION,9ce00f16-e140-4772-8918-0fdc8e256c9a,8181a8cc-3691-47eb-89a2-688b12c136e0,,ENFORCE_MFA,SOC2,CC6.1,SOC2-CC6.1,2026-06-21 15:10:29
de05f0c4-8d16-4877-bb75-0952243c2254,ACTION,20d0bb81-e873-4d08-a52c-6e5c87682f65,84182d35-3e71-1433-bd90-b81afbe0e6b8,,ENFORCE_MFA,NIST,IA-2,NIST-IA-2,2026-06-21 15:10:29
d9a098ea-2c50-4776-a3aa-797bc43bb375,ACTION,20d0bb81-e873-4d08-a52c-6e5c87682f65,84182d35-3e71-1433-bd90-b81afbe0e6b8,,ENFORCE_MFA,NIST,IA-2(1),NIST-IA-2(1),2026-06-21 15:10:29
0372a27d-fbfc-4b32-becc-3bf97e4e8781,ACTION,20d0bb81-e873-4d08-a52c-6e5c87682f65,84182d35-3e71-1433-bd90-b81afbe0e6b8,,ENFORCE_MFA,NIST,IA-2(2),NIST-IA-2(2),2026-06-21 15:10:29
53f74b2b-9c32-437f-b2c0-ab5a782fd7d1,ACTION,20d0bb81-e873-4d08-a52c-6e5c87682f65,84182d35-3e71-1433-bd90-b81afbe0e6b8,,ENFORCE_MFA,CIS,6.3,CIS-6.3,2026-06-21 15:10:29
28a22e17-aa84-4c6c-8c99-4d08fdd5a494,ACTION,20d0bb81-e873-4d08-a52c-6e5c87682f65,84182d35-3e71-1433-bd90-b81afbe0e6b8,,ENFORCE_MFA,ISO,A.9.4.2,ISO-A.9.4.2,2026-06-21 15:10:29
ae4f7da9-2072-45e1-b379-a7fe5d4fcbc9,ACTION,20d0bb81-e873-4d08-a52c-6e5c87682f65,84182d35-3e71-1433-bd90-b81afbe0e6b8,,ENFORCE_MFA,SOC2,CC6.1,SOC2-CC6.1,2026-06-21 15:10:29
96a6bd76-0aa1-418a-8ba8-b942d353ecd5,ACTION,784bd71b-6fcc-47e6-a463-034a84e917a9,8471b4b0-ae1b-9f69-7740-d83173318749,,ENFORCE_MFA,NIST,IA-2,NIST-IA-2,2026-06-21 15:10:29
06d910d4-dd00-46d2-aeac-089298dca965,ACTION,784bd71b-6fcc-47e6-a463-034a84e917a9,8471b4b0-ae1b-9f69-7740-d83173318749,,ENFORCE_MFA,NIST,IA-2(1),NIST-IA-2(1),2026-06-21 15:10:29
025d5b4d-41d8-45d7-b124-58cf58be9adf,ACTION,784bd71b-6fcc-47e6-a463-034a84e917a9,8471b4b0-ae1b-9f69-7740-d83173318749,,ENFORCE_MFA,NIST,IA-2(2),NIST-IA-2(2),2026-06-21 15:10:29
b993b9d7-3878-4f5a-b811-6a629bd8bcb0,ACTION,784bd71b-6fcc-47e6-a463-034a84e917a9,8471b4b0-ae1b-9f69-7740-d83173318749,,ENFORCE_MFA,CIS,6.3,CIS-6.3,2026-06-21 15:10:29
6b448a86-18b9-4020-9321-d57b39ea6e16,ACTION,784bd71b-6fcc-47e6-a463-034a84e917a9,8471b4b0-ae1b-9f69-7740-d83173318749,,ENFORCE_MFA,ISO,A.9.4.2,ISO-A.9.4.2,2026-06-21 15:10:29
e9529f79-81b0-4cb7-8357-fc49ec67d3d0,ACTION,784bd71b-6fcc-47e6-a463-034a84e917a9,8471b4b0-ae1b-9f69-7740-d83173318749,,ENFORCE_MFA,SOC2,CC6.1,SOC2-CC6.1,2026-06-21 15:10:29
e7473cd4-1ba5-4946-a590-61770e84698f,ACTION,09d244e6-a779-4b8a-976c-b9c326907e53,8570b59f-a903-ae67-fc56-8b5324acb722,,REQUIRE_RECERTIFICATION,NIST,AC-2(9),NIST-AC-2(9),2026-06-21 15:10:29
636dc488-8a2b-4fe8-b1bf-2e0a4482f980,ACTION,09d244e6-a779-4b8a-976c-b9c326907e53,8570b59f-a903-ae67-fc56-8b5324acb722,,REQUIRE_RECERTIFICATION,NIST,AC-5,NIST-AC-5,2026-06-21 15:10:29
2bb1003b-4de2-4d4c-b524-68775d20606a,ACTION,09d244e6-a779-4b8a-976c-b9c326907e53,8570b59f-a903-ae67-fc56-8b5324acb722,,REQUIRE_RECERTIFICATION,CIS,5.1,CIS-5.1,2026-06-21 15:10:29
c176a3b3-def9-45dd-8cc0-d54847f653be,ACTION,09d244e6-a779-4b8a-976c-b9c326907e53,8570b59f-a903-ae67-fc56-8b5324acb722,,REQUIRE_RECERTIFICATION,CIS,6.1,CIS-6.1,2026-06-21 15:10:29
c28ce2fb-a0c7-44f7-ba7b-74569e6c4ee7,ACTION,09d244e6-a779-4b8a-976c-b9c326907e53,8570b59f-a903-ae67-fc56-8b5324acb722,,REQUIRE_RECERTIFICATION,ISO,A.9.2.5,ISO-A.9.2.5,2026-06-21 15:10:29
404baf24-d4fc-4487-ba6f-f04151a334b9,ACTION,09d244e6-a779-4b8a-976c-b9c326907e53,8570b59f-a903-ae67-fc56-8b5324acb722,,REQUIRE_RECERTIFICATION,SOC2,CC6.3,SOC2-CC6.3,2026-06-21 15:10:29
65fe9e3d-82ef-41ca-9c00-5e7a9ee71e19,ACTION,6f029fc2-9e65-4b8c-a365-ba45fbc3b664,861b4f5b-45a0-8539-6de8-370ace9e9ebd,,REQUIRE_RECERTIFICATION,NIST,AC-2(9),NIST-AC-2(9),2026-06-21 15:10:29
9e7c1715-dad3-48c5-82ef-63adc09af42f,ACTION,6f029fc2-9e65-4b8c-a365-ba45fbc3b664,861b4f5b-45a0-8539-6de8-370ace9e9ebd,,REQUIRE_RECERTIFICATION,NIST,AC-5,NIST-AC-5,2026-06-21 15:10:29
f9723f4f-c396-46c7-852c-e8967217ffcc,ACTION,6f029fc2-9e65-4b8c-a365-ba45fbc3b664,861b4f5b-45a0-8539-6de8-370ace9e9ebd,,REQUIRE_RECERTIFICATION,CIS,5.1,CIS-5.1,2026-06-21 15:10:29
7dabeea4-7523-47a8-a2a3-e603b6e067eb,ACTION,6f029fc2-9e65-4b8c-a365-ba45fbc3b664,861b4f5b-45a0-8539-6de8-370ace9e9ebd,,REQUIRE_RECERTIFICATION,CIS,6.1,CIS-6.1,2026-06-21 15:10:29
49c195ac-38d2-43f6-b12d-1b35db465d88,ACTION,6f029fc2-9e65-4b8c-a365-ba45fbc3b664,861b4f5b-45a0-8539-6de8-370ace9e9ebd,,REQUIRE_RECERTIFICATION,ISO,A.9.2.5,ISO-A.9.2.5,2026-06-21 15:10:29
4aea15c4-03b1-49bd-9a9e-01f9f8d78104,ACTION,6f029fc2-9e65-4b8c-a365-ba45fbc3b664,861b4f5b-45a0-8539-6de8-370ace9e9ebd,,REQUIRE_RECERTIFICATION,SOC2,CC6.3,SOC2-CC6.3,2026-06-21 15:10:29
9cc050fb-82ec-4120-bf68-c94f179755c8,ACTION,7cff4137-9e14-4901-8a67-dcb3ac9072ce,86879aa9-14f5-73d0-c991-2032df85c777,,REQUIRE_RECERTIFICATION,NIST,AC-2(9),NIST-AC-2(9),2026-06-21 15:10:29
b12b3ef4-2dd1-4403-8d2c-863eed1b7eef,ACTION,7cff4137-9e14-4901-8a67-dcb3ac9072ce,86879aa9-14f5-73d0-c991-2032df85c777,,REQUIRE_RECERTIFICATION,NIST,AC-5,NIST-AC-5,2026-06-21 15:10:29
1adb7e31-8c66-4d58-93e1-db4de8405e75,ACTION,7cff4137-9e14-4901-8a67-dcb3ac9072ce,86879aa9-14f5-73d0-c991-2032df85c777,,REQUIRE_RECERTIFICATION,CIS,5.1,CIS-5.1,2026-06-21 15:10:29
1e2f4821-948e-4419-92e2-753f04b99d40,ACTION,7cff4137-9e14-4901-8a67-dcb3ac9072ce,86879aa9-14f5-73d0-c991-2032df85c777,,REQUIRE_RECERTIFICATION,CIS,6.1,CIS-6.1,2026-06-21 15:10:29
da01220b-9a84-4f9d-9d51-c26a796b72fe,ACTION,7cff4137-9e14-4901-8a67-dcb3ac9072ce,86879aa9-14f5-73d0-c991-2032df85c777,,REQUIRE_RECERTIFICATION,ISO,A.9.2.5,ISO-A.9.2.5,2026-06-21 15:10:29
f1a6c4f7-2120-4385-b5aa-850bd6afd625,ACTION,7cff4137-9e14-4901-8a67-dcb3ac9072ce,86879aa9-14f5-73d0-c991-2032df85c777,,REQUIRE_RECERTIFICATION,SOC2,CC6.3,SOC2-CC6.3,2026-06-21 15:10:29
88a11a0b-b0c1-4a5a-86c6-10319b342fba,ACTION,304321da-12d1-4d18-a8d9-bd8bd49a28df,86e52753-7c93-f6cc-97d7-a560adb14670,,ENFORCE_MFA,NIST,IA-2,NIST-IA-2,2026-06-21 15:10:29
ba311d33-8df2-4fb2-b6e3-6fbadab53a3f,ACTION,304321da-12d1-4d18-a8d9-bd8bd49a28df,86e52753-7c93-f6cc-97d7-a560adb14670,,ENFORCE_MFA,NIST,IA-2(1),NIST-IA-2(1),2026-06-21 15:10:29
ed9a3eac-f7ce-4498-8beb-6d9fab98bc82,ACTION,304321da-12d1-4d18-a8d9-bd8bd49a28df,86e52753-7c93-f6cc-97d7-a560adb14670,,ENFORCE_MFA,NIST,IA-2(2),NIST-IA-2(2),2026-06-21 15:10:29
bef725ed-b5cb-4a05-b5d6-279de842cb7f,ACTION,304321da-12d1-4d18-a8d9-bd8bd49a28df,86e52753-7c93-f6cc-97d7-a560adb14670,,ENFORCE_MFA,CIS,6.3,CIS-6.3,2026-06-21 15:10:29
77953cb2-2d97-4887-85c3-5e3cc3d932e5,ACTION,304321da-12d1-4d18-a8d9-bd8bd49a28df,86e52753-7c93-f6cc-97d7-a560adb14670,,ENFORCE_MFA,ISO,A.9.4.2,ISO-A.9.4.2,2026-06-21 15:10:29
0827e482-cd55-435d-899c-01f39cb9928e,ACTION,304321da-12d1-4d18-a8d9-bd8bd49a28df,86e52753-7c93-f6cc-97d7-a560adb14670,,ENFORCE_MFA,SOC2,CC6.1,SOC2-CC6.1,2026-06-21 15:10:29
c1dcbd1b-0d17-47e8-882a-319d96eb642f,ACTION,11a57130-c8a5-4b11-b063-3d9bff66d253,8861fe18-58e2-5888-0a83-81bec85aca46,,REQUIRE_RECERTIFICATION,NIST,AC-2(9),NIST-AC-2(9),2026-06-21 15:10:29
014af0a3-513b-438d-bca6-d09bcf83c265,ACTION,11a57130-c8a5-4b11-b063-3d9bff66d253,8861fe18-58e2-5888-0a83-81bec85aca46,,REQUIRE_RECERTIFICATION,NIST,AC-5,NIST-AC-5,2026-06-21 15:10:29
e13212e3-eea9-42b6-860e-53b948bb6f97,ACTION,11a57130-c8a5-4b11-b063-3d9bff66d253,8861fe18-58e2-5888-0a83-81bec85aca46,,REQUIRE_RECERTIFICATION,CIS,5.1,CIS-5.1,2026-06-21 15:10:29
181ea10f-02f4-4625-8848-ae4f5f78d968,ACTION,11a57130-c8a5-4b11-b063-3d9bff66d253,8861fe18-58e2-5888-0a83-81bec85aca46,,REQUIRE_RECERTIFICATION,CIS,6.1,CIS-6.1,2026-06-21 15:10:29
55146746-a746-46ea-89b3-8e7083b021a8,ACTION,11a57130-c8a5-4b11-b063-3d9bff66d253,8861fe18-58e2-5888-0a83-81bec85aca46,,REQUIRE_RECERTIFICATION,ISO,A.9.2.5,ISO-A.9.2.5,2026-06-21 15:10:29
8e3e3b45-94a7-48c4-8f63-64f625a04076,ACTION,11a57130-c8a5-4b11-b063-3d9bff66d253,8861fe18-58e2-5888-0a83-81bec85aca46,,REQUIRE_RECERTIFICATION,SOC2,CC6.3,SOC2-CC6.3,2026-06-21 15:10:29
2f4dfd4e-4a34-441f-b217-be43512f19c7,ACTION,32acd41c-5919-40a4-b8a7-faafa25ef5bc,889fe107-443b-1d0f-3dbc-3093a8284442,,ENFORCE_MFA,NIST,IA-2,NIST-IA-2,2026-06-21 15:10:29
47162f13-03a3-444a-9890-6b0d6f94edec,ACTION,32acd41c-5919-40a4-b8a7-faafa25ef5bc,889fe107-443b-1d0f-3dbc-3093a8284442,,ENFORCE_MFA,NIST,IA-2(1),NIST-IA-2(1),2026-06-21 15:10:29
f6df0547-5e07-4d80-9cbc-a6d54d8827ef,ACTION,32acd41c-5919-40a4-b8a7-faafa25ef5bc,889fe107-443b-1d0f-3dbc-3093a8284442,,ENFORCE_MFA,NIST,IA-2(2),NIST-IA-2(2),2026-06-21 15:10:29
322eba4f-3e4c-4360-b4bd-4eb2c17b464d,ACTION,32acd41c-5919-40a4-b8a7-faafa25ef5bc,889fe107-443b-1d0f-3dbc-3093a8284442,,ENFORCE_MFA,CIS,6.3,CIS-6.3,2026-06-21 15:10:29
864cf744-13f6-4742-a08c-9790975098ae,ACTION,32acd41c-5919-40a4-b8a7-faafa25ef5bc,889fe107-443b-1d0f-3dbc-3093a8284442,,ENFORCE_MFA,ISO,A.9.4.2,ISO-A.9.4.2,2026-06-21 15:10:29
a5a0a3a6-19bf-4f5b-9944-7eddb4822d39,ACTION,32acd41c-5919-40a4-b8a7-faafa25ef5bc,889fe107-443b-1d0f-3dbc-3093a8284442,,ENFORCE_MFA,SOC2,CC6.1,SOC2-CC6.1,2026-06-21 15:10:29
3ad4e1c7-b4a9-45f7-8eed-0b80ce680d42,ACTION,95ecd672-a95d-4235-808c-2b6ede2d7163,8991b01a-a2b0-3c4b-7c96-6b552f8d8ded,,ENFORCE_MFA,NIST,IA-2,NIST-IA-2,2026-06-21 15:10:29
01174515-65c7-48f4-942e-5b7171acd99c,ACTION,95ecd672-a95d-4235-808c-2b6ede2d7163,8991b01a-a2b0-3c4b-7c96-6b552f8d8ded,,ENFORCE_MFA,NIST,IA-2(1),NIST-IA-2(1),2026-06-21 15:10:29
a83401a3-3a9d-4a62-b072-682d429e42f2,ACTION,95ecd672-a95d-4235-808c-2b6ede2d7163,8991b01a-a2b0-3c4b-7c96-6b552f8d8ded,,ENFORCE_MFA,NIST,IA-2(2),NIST-IA-2(2),2026-06-21 15:10:29
cd4ed8f2-775e-4bdd-b91b-87ca9375ce3f,ACTION,95ecd672-a95d-4235-808c-2b6ede2d7163,8991b01a-a2b0-3c4b-7c96-6b552f8d8ded,,ENFORCE_MFA,CIS,6.3,CIS-6.3,2026-06-21 15:10:29
aa0aa826-abe9-45f7-8de2-eee48847ad97,ACTION,95ecd672-a95d-4235-808c-2b6ede2d7163,8991b01a-a2b0-3c4b-7c96-6b552f8d8ded,,ENFORCE_MFA,ISO,A.9.4.2,ISO-A.9.4.2,2026-06-21 15:10:29
34988d02-92b5-4a0a-955c-b40e4007abe9,ACTION,95ecd672-a95d-4235-808c-2b6ede2d7163,8991b01a-a2b0-3c4b-7c96-6b552f8d8ded,,ENFORCE_MFA,SOC2,CC6.1,SOC2-CC6.1,2026-06-21 15:10:29
878e733e-fc84-438c-b2bd-549e17fe0330,ACTION,0faeae8a-2caa-4963-8982-6db20ab83090,899ca782-e323-6d1a-3c1b-dacc18e19331,,REQUIRE_RECERTIFICATION,NIST,AC-2(9),NIST-AC-2(9),2026-06-21 15:10:29
2944e99d-3524-452b-ba7c-c2c2b00c93dc,ACTION,0faeae8a-2caa-4963-8982-6db20ab83090,899ca782-e323-6d1a-3c1b-dacc18e19331,,REQUIRE_RECERTIFICATION,NIST,AC-5,NIST-AC-5,2026-06-21 15:10:29
9abec189-7f50-4d42-84d2-aab532bb6898,ACTION,0faeae8a-2caa-4963-8982-6db20ab83090,899ca782-e323-6d1a-3c1b-dacc18e19331,,REQUIRE_RECERTIFICATION,CIS,5.1,CIS-5.1,2026-06-21 15:10:29
b75c7a91-ea21-4641-bdce-3e7b779df1fc,ACTION,0faeae8a-2caa-4963-8982-6db20ab83090,899ca782-e323-6d1a-3c1b-dacc18e19331,,REQUIRE_RECERTIFICATION,CIS,6.1,CIS-6.1,2026-06-21 15:10:29
77f08720-70c5-4403-a3c5-c6a1a63b5e04,ACTION,0faeae8a-2caa-4963-8982-6db20ab83090,899ca782-e323-6d1a-3c1b-dacc18e19331,,REQUIRE_RECERTIFICATION,ISO,A.9.2.5,ISO-A.9.2.5,2026-06-21 15:10:29
7ce751a0-af69-4884-b60e-05250c41415c,ACTION,0faeae8a-2caa-4963-8982-6db20ab83090,899ca782-e323-6d1a-3c1b-dacc18e19331,,REQUIRE_RECERTIFICATION,SOC2,CC6.3,SOC2-CC6.3,2026-06-21 15:10:29
fdc57ce9-2c99-4cc0-a94f-69a6f38012a6,ACTION,1afaa9cb-b1d0-4df8-bac6-df7103751b24,89a3c811-895c-4fde-a3fa-40691519fd38,,REQUIRE_RECERTIFICATION,NIST,AC-2(9),NIST-AC-2(9),2026-06-21 15:10:29
a233303f-551e-4bd5-98b1-94b1e3c8738a,ACTION,1afaa9cb-b1d0-4df8-bac6-df7103751b24,89a3c811-895c-4fde-a3fa-40691519fd38,,REQUIRE_RECERTIFICATION,NIST,AC-5,NIST-AC-5,2026-06-21 15:10:29
ba9b1e74-b161-4cbe-9a64-6f58676f8c23,ACTION,1afaa9cb-b1d0-4df8-bac6-df7103751b24,89a3c811-895c-4fde-a3fa-40691519fd38,,REQUIRE_RECERTIFICATION,CIS,5.1,CIS-5.1,2026-06-21 15:10:29
1effb983-1e82-441b-8f1c-26d398da91f4,ACTION,1afaa9cb-b1d0-4df8-bac6-df7103751b24,89a3c811-895c-4fde-a3fa-40691519fd38,,REQUIRE_RECERTIFICATION,CIS,6.1,CIS-6.1,2026-06-21 15:10:29
ba5603b4-20a3-474b-b8ef-c96f0e70625f,ACTION,1afaa9cb-b1d0-4df8-bac6-df7103751b24,89a3c811-895c-4fde-a3fa-40691519fd38,,REQUIRE_RECERTIFICATION,ISO,A.9.2.5,ISO-A.9.2.5,2026-06-21 15:10:29
19b93458-2377-4fde-a098-82016448bfc5,ACTION,1afaa9cb-b1d0-4df8-bac6-df7103751b24,89a3c811-895c-4fde-a3fa-40691519fd38,,REQUIRE_RECERTIFICATION,SOC2,CC6.3,SOC2-CC6.3,2026-06-21 15:10:29
4dd224bc-7a67-42bf-8557-8039838efde5,ACTION,1d70280a-6910-44a3-97e7-d8a8fc401655,8a2db2e6-3bfd-a8a6-705f-ddf566fadca0,,ENFORCE_MFA,NIST,IA-2,NIST-IA-2,2026-06-21 15:10:29
35484e9b-d458-4bec-8d6d-53e4432c8e6f,ACTION,1d70280a-6910-44a3-97e7-d8a8fc401655,8a2db2e6-3bfd-a8a6-705f-ddf566fadca0,,ENFORCE_MFA,NIST,IA-2(1),NIST-IA-2(1),2026-06-21 15:10:29
f5350169-2d0a-46e4-8685-40a2ceaaa044,ACTION,1d70280a-6910-44a3-97e7-d8a8fc401655,8a2db2e6-3bfd-a8a6-705f-ddf566fadca0,,ENFORCE_MFA,NIST,IA-2(2),NIST-IA-2(2),2026-06-21 15:10:29
7b8af3ba-24e7-4320-af97-fb0e67a91195,ACTION,1d70280a-6910-44a3-97e7-d8a8fc401655,8a2db2e6-3bfd-a8a6-705f-ddf566fadca0,,ENFORCE_MFA,CIS,6.3,CIS-6.3,2026-06-21 15:10:29
9664967f-2311-4740-9a7e-13203fee295f,ACTION,1d70280a-6910-44a3-97e7-d8a8fc401655,8a2db2e6-3bfd-a8a6-705f-ddf566fadca0,,ENFORCE_MFA,ISO,A.9.4.2,ISO-A.9.4.2,2026-06-21 15:10:29
6920fe2e-6c83-49f9-82ff-08df585fa803,ACTION,1d70280a-6910-44a3-97e7-d8a8fc401655,8a2db2e6-3bfd-a8a6-705f-ddf566fadca0,,ENFORCE_MFA,SOC2,CC6.1,SOC2-CC6.1,2026-06-21 15:10:29
156bdf7f-1233-49e1-8098-b3cec85f924f,ACTION,fa5225a9-c787-4727-b8b4-36aa2a316569,8a4b8f7c-2147-2a15-fcce-96f6250a4578,,REQUIRE_RECERTIFICATION,NIST,AC-2(9),NIST-AC-2(9),2026-06-21 15:10:29
fc1450f2-fa25-4498-8b23-e18f3fccf743,ACTION,fa5225a9-c787-4727-b8b4-36aa2a316569,8a4b8f7c-2147-2a15-fcce-96f6250a4578,,REQUIRE_RECERTIFICATION,NIST,AC-5,NIST-AC-5,2026-06-21 15:10:29
60b7a1a9-22aa-4acd-a2d2-374fcde99a44,ACTION,fa5225a9-c787-4727-b8b4-36aa2a316569,8a4b8f7c-2147-2a15-fcce-96f6250a4578,,REQUIRE_RECERTIFICATION,CIS,5.1,CIS-5.1,2026-06-21 15:10:29
f3de89b5-3acd-41ce-9655-f43ca2bb69f0,ACTION,fa5225a9-c787-4727-b8b4-36aa2a316569,8a4b8f7c-2147-2a15-fcce-96f6250a4578,,REQUIRE_RECERTIFICATION,CIS,6.1,CIS-6.1,2026-06-21 15:10:29
80b3b02a-167a-486f-8d91-3bc3f8113d13,ACTION,fa5225a9-c787-4727-b8b4-36aa2a316569,8a4b8f7c-2147-2a15-fcce-96f6250a4578,,REQUIRE_RECERTIFICATION,ISO,A.9.2.5,ISO-A.9.2.5,2026-06-21 15:10:29
7f545d6a-2464-41e9-86df-338f79bc99e9,ACTION,fa5225a9-c787-4727-b8b4-36aa2a316569,8a4b8f7c-2147-2a15-fcce-96f6250a4578,,REQUIRE_RECERTIFICATION,SOC2,CC6.3,SOC2-CC6.3,2026-06-21 15:10:29
3aea368f-85d5-45b5-86e2-204607c9d8d1,ACTION,9c781465-b18a-4da6-aab6-b3d2e9b7ed1b,8ac8ad93-7e02-921d-f86b-543ae1b243cc,,ENFORCE_MFA,NIST,IA-2,NIST-IA-2,2026-06-21 15:10:29
5add22bd-4839-4de3-b4de-16f4151e1960,ACTION,9c781465-b18a-4da6-aab6-b3d2e9b7ed1b,8ac8ad93-7e02-921d-f86b-543ae1b243cc,,ENFORCE_MFA,NIST,IA-2(1),NIST-IA-2(1),2026-06-21 15:10:29
f1436d94-0082-452b-addf-d74d7be09cfb,ACTION,9c781465-b18a-4da6-aab6-b3d2e9b7ed1b,8ac8ad93-7e02-921d-f86b-543ae1b243cc,,ENFORCE_MFA,NIST,IA-2(2),NIST-IA-2(2),2026-06-21 15:10:29
106f0194-a1f8-467f-9ca4-2f33a4fe52c3,ACTION,9c781465-b18a-4da6-aab6-b3d2e9b7ed1b,8ac8ad93-7e02-921d-f86b-543ae1b243cc,,ENFORCE_MFA,CIS,6.3,CIS-6.3,2026-06-21 15:10:29
373e8091-e765-4ec4-ba00-20ebeca45430,ACTION,9c781465-b18a-4da6-aab6-b3d2e9b7ed1b,8ac8ad93-7e02-921d-f86b-543ae1b243cc,,ENFORCE_MFA,ISO,A.9.4.2,ISO-A.9.4.2,2026-06-21 15:10:29
844730ff-762c-4a00-977f-7e5da59a3d6b,ACTION,9c781465-b18a-4da6-aab6-b3d2e9b7ed1b,8ac8ad93-7e02-921d-f86b-543ae1b243cc,,ENFORCE_MFA,SOC2,CC6.1,SOC2-CC6.1,2026-06-21 15:10:29
22cd47e4-13a0-4eda-a4aa-870729d55b5d,ACTION,d41d4fe6-e57d-4da5-b525-5de2650f4fb4,8b0901ab-c66d-ceb3-4494-5e091d3ca5a4,,REQUIRE_RECERTIFICATION,NIST,AC-2(9),NIST-AC-2(9),2026-06-21 15:10:29
b8242fdb-bc30-44cf-86b3-dc6bcace844c,ACTION,d41d4fe6-e57d-4da5-b525-5de2650f4fb4,8b0901ab-c66d-ceb3-4494-5e091d3ca5a4,,REQUIRE_RECERTIFICATION,NIST,AC-5,NIST-AC-5,2026-06-21 15:10:29
7dc40c12-1980-4e0c-8d71-c4d5e19709ef,ACTION,d41d4fe6-e57d-4da5-b525-5de2650f4fb4,8b0901ab-c66d-ceb3-4494-5e091d3ca5a4,,REQUIRE_RECERTIFICATION,CIS,5.1,CIS-5.1,2026-06-21 15:10:29
40ed16b1-d4bb-4b5e-8554-3560e3900579,ACTION,d41d4fe6-e57d-4da5-b525-5de2650f4fb4,8b0901ab-c66d-ceb3-4494-5e091d3ca5a4,,REQUIRE_RECERTIFICATION,CIS,6.1,CIS-6.1,2026-06-21 15:10:29
2060b806-aaaa-4b72-b3b4-87d66ce47035,ACTION,d41d4fe6-e57d-4da5-b525-5de2650f4fb4,8b0901ab-c66d-ceb3-4494-5e091d3ca5a4,,REQUIRE_RECERTIFICATION,ISO,A.9.2.5,ISO-A.9.2.5,2026-06-21 15:10:29
d17f1c85-d794-4f53-bc8e-cbdbd6ad8fbb,ACTION,d41d4fe6-e57d-4da5-b525-5de2650f4fb4,8b0901ab-c66d-ceb3-4494-5e091d3ca5a4,,REQUIRE_RECERTIFICATION,SOC2,CC6.3,SOC2-CC6.3,2026-06-21 15:10:29
e363f771-4dea-46ff-8f38-b8efd156c674,ACTION,82840d17-0c06-4590-9b96-82765af1775d,8baaf744-a08d-d21b-e395-4cb17f7f6c0a,,REQUIRE_RECERTIFICATION,NIST,AC-2(9),NIST-AC-2(9),2026-06-21 15:10:29
c1879574-fea6-469f-be5f-76f8e354fd72,ACTION,82840d17-0c06-4590-9b96-82765af1775d,8baaf744-a08d-d21b-e395-4cb17f7f6c0a,,REQUIRE_RECERTIFICATION,NIST,AC-5,NIST-AC-5,2026-06-21 15:10:29
2795a5bd-1992-4798-be45-4fa40469d995,ACTION,82840d17-0c06-4590-9b96-82765af1775d,8baaf744-a08d-d21b-e395-4cb17f7f6c0a,,REQUIRE_RECERTIFICATION,CIS,5.1,CIS-5.1,2026-06-21 15:10:29
691565d7-fe2f-4a4b-8e7a-8830f31d2c53,ACTION,82840d17-0c06-4590-9b96-82765af1775d,8baaf744-a08d-d21b-e395-4cb17f7f6c0a,,REQUIRE_RECERTIFICATION,CIS,6.1,CIS-6.1,2026-06-21 15:10:29
c9d87386-9ed6-43c2-9b28-2eb2c56de59d,ACTION,82840d17-0c06-4590-9b96-82765af1775d,8baaf744-a08d-d21b-e395-4cb17f7f6c0a,,REQUIRE_RECERTIFICATION,ISO,A.9.2.5,ISO-A.9.2.5,2026-06-21 15:10:29
965c84f0-abf5-4f0f-86c8-b42984be20d8,ACTION,82840d17-0c06-4590-9b96-82765af1775d,8baaf744-a08d-d21b-e395-4cb17f7f6c0a,,REQUIRE_RECERTIFICATION,SOC2,CC6.3,SOC2-CC6.3,2026-06-21 15:10:29
e5fe8283-81bf-4b3a-a7d8-6d5f72066b6b,ACTION,a9b6f314-b16e-4bdb-bdf6-7a698a4a6bc6,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,,REQUIRE_RECERTIFICATION,NIST,AC-2(9),NIST-AC-2(9),2026-06-21 15:10:29
55c48fe8-ac45-4b71-957c-5447939e7c70,ACTION,a9b6f314-b16e-4bdb-bdf6-7a698a4a6bc6,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,,REQUIRE_RECERTIFICATION,NIST,AC-5,NIST-AC-5,2026-06-21 15:10:29
504b6823-b73c-458a-b4a2-07d8894a8c5f,ACTION,a9b6f314-b16e-4bdb-bdf6-7a698a4a6bc6,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,,REQUIRE_RECERTIFICATION,CIS,5.1,CIS-5.1,2026-06-21 15:10:29
bae267dd-d061-42b8-b91b-aa579f4531a5,ACTION,a9b6f314-b16e-4bdb-bdf6-7a698a4a6bc6,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,,REQUIRE_RECERTIFICATION,CIS,6.1,CIS-6.1,2026-06-21 15:10:29
